Region,Year,Age,count_diff,rate_ratio
FRA,1965,27,138,0.895
FRA,1965,28,105,0.76
FRA,1965,29,134,0.84
FRA,1965,30,126,0.775
FRA,1965,31,106,0.75
FRA,1965,32,140,0.81
FRA,1965,33,112,0.705
FRA,1965,34,140,0.74
FRA,1965,35,153,0.735
FRA,1965,36,191,0.785
FRA,1965,37,160,0.7
FRA,1965,38,179,0.695
FRA,1965,39,145,0.64
FRA,1965,40,187,0.665
FRA,1965,41,274,0.72
FRA,1965,42,252,0.68
FRA,1965,43,376,0.75
FRA,1965,44,380,0.72
FRA,1965,45,461,0.74
FRA,1965,46,357,0.715
FRA,1965,47,411,0.755
FRA,1965,48,577,0.81
FRA,1965,49,647,0.79
FRA,1965,50,793,0.805
FRA,1965,51,1078,0.895
FRA,1965,52,1107,0.855
FRA,1965,53,1324,0.905
FRA,1965,54,1718,0.99
FRA,1965,55,1641,0.94
FRA,1965,56,2074,1.035
FRA,1965,57,2117,0.975
FRA,1965,58,2346,0.995
FRA,1965,59,2609,1.03
FRA,1965,60,2954,1.09
FRA,1965,61,3001,1.075
FRA,1965,62,3498,1.11
FRA,1965,63,3283,1.07
FRA,1965,64,3552,1.095
FRA,1965,65,3229,1.065
FRA,1965,66,2631,1.045
FRA,1965,67,2499,1.035
FRA,1965,68,2085,0.99
FRA,1965,69,1909,0.985
FRA,1965,70,1449,0.935
FRA,1965,71,1394,0.94
FRA,1965,72,787,0.865
FRA,1965,73,685,0.88
FRA,1965,74,222,0.855
FRA,1965,75,-337,0.83
FRA,1965,76,-798,0.815
FRA,1965,77,-1240,0.8
FRA,1965,78,-1497,0.795
FRA,1965,79,-1916,0.78
FRA,1965,80,-2555,0.745
FRA,1965,81,-2655,0.735
FRA,1965,82,-2896,0.735
FRA,1965,83,-3337,0.7
FRA,1965,84,-3515,0.69
FRA,1965,85,-3560,0.66
FRA,1965,86,-3309,0.66
FRA,1965,87,-3231,0.645
FRA,1965,88,-2808,0.66
FRA,1965,89,-2456,0.67
FRA,1965,90,-2202,0.64
FRA,1965,91,-1938,0.6
FRA,1965,92,-1498,0.65
FRA,1965,93,-1312,0.6
FRA,1965,94,-1004,0.59
FRA,1965,95,-746,0.59
FRA,1965,96,-498,0.64
FRA,1965,97,-351,0.66
FRA,1965,98,-265,0.55
FRA,1965,99,-169,0.585
FRA,1965,100,-98,0.79
FRA,1966,0,2567,0.66
FRA,1966,1,108,0.58
FRA,1966,2,96,0.635
FRA,1966,3,87,0.675
FRA,1966,4,52,0.6
FRA,1966,5,73,0.73
FRA,1966,6,51,0.68
FRA,1966,7,43,0.675
FRA,1966,8,74,0.865
FRA,1966,9,64,0.845
FRA,1966,10,42,0.73
FRA,1966,11,41,0.685
FRA,1966,12,59,0.825
FRA,1966,13,82,1.02
FRA,1966,14,84,0.96
FRA,1966,15,59,0.7
FRA,1966,16,270,1.63
FRA,1966,17,279,1.365
FRA,1966,18,337,1.63
FRA,1966,19,319,1.245
FRA,1966,20,224,1.185
FRA,1966,21,220,1.36
FRA,1966,22,222,1.215
FRA,1966,23,176,1.065
FRA,1966,24,141,0.95
FRA,1966,25,105,0.845
FRA,1966,26,121,0.84
FRA,1966,27,120,0.835
FRA,1966,28,84,0.69
FRA,1966,29,162,0.94
FRA,1966,30,134,0.835
FRA,1966,31,134,0.8
FRA,1966,32,120,0.765
FRA,1966,33,121,0.72
FRA,1966,34,111,0.66
FRA,1966,35,159,0.735
FRA,1966,36,181,0.775
FRA,1966,37,116,0.645
FRA,1966,38,187,0.725
FRA,1966,39,224,0.745
FRA,1966,40,222,0.7
FRA,1966,41,281,0.76
FRA,1966,42,316,0.735
FRA,1966,43,290,0.695
FRA,1966,44,409,0.765
FRA,1966,45,470,0.74
FRA,1966,46,546,0.75
FRA,1966,47,500,0.79
FRA,1966,48,457,0.76
FRA,1966,49,581,0.775
FRA,1966,50,719,0.785
FRA,1966,51,879,0.82
FRA,1966,52,1208,0.895
FRA,1966,53,1407,0.925
FRA,1966,54,1381,0.885
FRA,1966,55,1620,0.94
FRA,1966,56,1894,0.97
FRA,1966,57,2217,1.01
FRA,1966,58,2678,1.065
FRA,1966,59,2648,1.035
FRA,1966,60,2894,1.075
FRA,1966,61,3046,1.08
FRA,1966,62,3245,1.065
FRA,1966,63,3405,1.07
FRA,1966,64,3676,1.105
FRA,1966,65,3324,1.035
FRA,1966,66,3339,1.08
FRA,1966,67,2863,1.065
FRA,1966,68,2326,1.01
FRA,1966,69,1906,0.975
FRA,1966,70,1494,0.945
FRA,1966,71,1392,0.95
FRA,1966,72,1087,0.915
FRA,1966,73,721,0.89
FRA,1966,74,208,0.855
FRA,1966,75,-128,0.85
FRA,1966,76,-987,0.8
FRA,1966,77,-1114,0.82
FRA,1966,78,-2070,0.76
FRA,1966,79,-2079,0.795
FRA,1966,80,-2886,0.725
FRA,1966,81,-2978,0.73
FRA,1966,82,-3058,0.74
FRA,1966,83,-3700,0.69
FRA,1966,84,-3635,0.7
FRA,1966,85,-3828,0.665
FRA,1966,86,-3504,0.675
FRA,1966,87,-3141,0.69
FRA,1966,88,-3099,0.64
FRA,1966,89,-2717,0.675
FRA,1966,90,-2426,0.655
FRA,1966,91,-1916,0.67
FRA,1966,92,-1666,0.65
FRA,1966,93,-1316,0.66
FRA,1966,94,-1059,0.605
FRA,1966,95,-803,0.625
FRA,1966,96,-596,0.62
FRA,1966,97,-385,0.595
FRA,1966,98,-282,0.695
FRA,1966,99,-173,0.63
FRA,1966,100,-149,0.435
FRA,1967,0,2080,0.63
FRA,1967,1,59,0.535
FRA,1967,2,79,0.605
FRA,1967,3,87,0.695
FRA,1967,4,55,0.635
FRA,1967,5,91,0.83
FRA,1967,6,66,0.77
FRA,1967,7,56,0.73
FRA,1967,8,58,0.73
FRA,1967,9,45,0.695
FRA,1967,10,61,0.77
FRA,1967,11,19,0.565
FRA,1967,12,46,0.73
FRA,1967,13,57,0.775
FRA,1967,14,87,0.98
FRA,1967,15,88,0.85
FRA,1967,16,185,1.2
FRA,1967,17,225,1.195
FRA,1967,18,257,1.24
FRA,1967,19,284,1.365
FRA,1967,20,294,1.42
FRA,1967,21,211,1.205
FRA,1967,22,185,1.19
FRA,1967,23,147,0.95
FRA,1967,24,126,0.875
FRA,1967,25,179,1.115
FRA,1967,26,158,1.055
FRA,1967,27,116,0.845
FRA,1967,28,109,0.79
FRA,1967,29,62,0.655
FRA,1967,30,128,0.81
FRA,1967,31,95,0.69
FRA,1967,32,104,0.73
FRA,1967,33,98,0.695
FRA,1967,34,111,0.7
FRA,1967,35,101,0.65
FRA,1967,36,137,0.69
FRA,1967,37,137,0.69
FRA,1967,38,182,0.73
FRA,1967,39,172,0.68
FRA,1967,40,187,0.68
FRA,1967,41,241,0.72
FRA,1967,42,305,0.745
FRA,1967,43,297,0.715
FRA,1967,44,327,0.71
FRA,1967,45,438,0.75
FRA,1967,46,559,0.765
FRA,1967,47,615,0.765
FRA,1967,48,542,0.82
FRA,1967,49,507,0.775
FRA,1967,50,681,0.81
FRA,1967,51,797,0.825
FRA,1967,52,1035,0.86
FRA,1967,53,1173,0.87
FRA,1967,54,1306,0.875
FRA,1967,55,1597,0.955
FRA,1967,56,1876,0.97
FRA,1967,57,2106,1.015
FRA,1967,58,2284,0.99
FRA,1967,59,2663,1.04
FRA,1967,60,2640,1.025
FRA,1967,61,2888,1.06
FRA,1967,62,3067,1.06
FRA,1967,63,3240,1.05
FRA,1967,64,3614,1.095
FRA,1967,65,3508,1.085
FRA,1967,66,3211,1.035
FRA,1967,67,3220,1.07
FRA,1967,68,2388,1.01
FRA,1967,69,2278,1.025
FRA,1967,70,1871,0.995
FRA,1967,71,1266,0.945
FRA,1967,72,935,0.915
FRA,1967,73,705,0.9
FRA,1967,74,216,0.865
FRA,1967,75,-292,0.835
FRA,1967,76,-931,0.8
FRA,1967,77,-960,0.83
FRA,1967,78,-1572,0.8
FRA,1967,79,-2119,0.785
FRA,1967,80,-2597,0.745
FRA,1967,81,-2835,0.74
FRA,1967,82,-3434,0.7
FRA,1967,83,-3474,0.7
FRA,1967,84,-3682,0.69
FRA,1967,85,-3522,0.685
FRA,1967,86,-3617,0.67
FRA,1967,87,-3432,0.655
FRA,1967,88,-2766,0.69
FRA,1967,89,-2784,0.65
FRA,1967,90,-2507,0.63
FRA,1967,91,-2152,0.61
FRA,1967,92,-1743,0.635
FRA,1967,93,-1412,0.615
FRA,1967,94,-1088,0.63
FRA,1967,95,-852,0.585
FRA,1967,96,-609,0.62
FRA,1967,97,-424,0.61
FRA,1967,98,-286,0.635
FRA,1967,99,-215,0.485
FRA,1967,100,-101,0.86
FRA,1968,0,2428,0.67
FRA,1968,1,79,0.565
FRA,1968,2,90,0.63
FRA,1968,3,87,0.665
FRA,1968,4,41,0.575
FRA,1968,5,81,0.76
FRA,1968,6,76,0.785
FRA,1968,7,57,0.73
FRA,1968,8,16,0.535
FRA,1968,9,65,0.81
FRA,1968,10,30,0.645
FRA,1968,11,73,0.98
FRA,1968,12,43,0.69
FRA,1968,13,12,0.525
FRA,1968,14,89,0.935
FRA,1968,15,86,0.86
FRA,1968,16,164,1.1
FRA,1968,17,231,1.38
FRA,1968,18,232,1.34
FRA,1968,19,207,1.21
FRA,1968,20,212,1.145
FRA,1968,21,264,1.32
FRA,1968,22,181,1.15
FRA,1968,23,162,1.035
FRA,1968,24,156,1.055
FRA,1968,25,99,0.79
FRA,1968,26,129,0.945
FRA,1968,27,93,0.78
FRA,1968,28,104,0.79
FRA,1968,29,127,0.845
FRA,1968,30,72,0.665
FRA,1968,31,108,0.74
FRA,1968,32,113,0.73
FRA,1968,33,62,0.61
FRA,1968,34,120,0.715
FRA,1968,35,73,0.61
FRA,1968,36,159,0.765
FRA,1968,37,134,0.675
FRA,1968,38,167,0.7
FRA,1968,39,171,0.695
FRA,1968,40,182,0.68
FRA,1968,41,224,0.705
FRA,1968,42,323,0.755
FRA,1968,43,388,0.78
FRA,1968,44,381,0.755
FRA,1968,45,325,0.69
FRA,1968,46,533,0.78
FRA,1968,47,626,0.78
FRA,1968,48,639,0.76
FRA,1968,49,579,0.795
FRA,1968,50,619,0.82
FRA,1968,51,850,0.855
FRA,1968,52,1075,0.89
FRA,1968,53,1287,0.91
FRA,1968,54,1334,0.875
FRA,1968,55,1684,0.965
FRA,1968,56,1733,0.935
FRA,1968,57,2168,1.005
FRA,1968,58,2418,1.015
FRA,1968,59,2761,1.06
FRA,1968,60,2754,1.015
FRA,1968,61,2923,1.045
FRA,1968,62,3184,1.055
FRA,1968,63,3210,1.02
FRA,1968,64,3508,1.055
FRA,1968,65,3755,1.1
FRA,1968,66,3556,1.07
FRA,1968,67,3428,1.03
FRA,1968,68,3148,1.06
FRA,1968,69,2569,1.025
FRA,1968,70,1990,0.985
FRA,1968,71,1595,0.97
FRA,1968,72,1074,0.93
FRA,1968,73,791,0.92
FRA,1968,74,30,0.855
FRA,1968,75,57,0.88
FRA,1968,76,-574,0.84
FRA,1968,77,-984,0.83
FRA,1968,78,-1869,0.79
FRA,1968,79,-2354,0.78
FRA,1968,80,-2609,0.77
FRA,1968,81,-3189,0.73
FRA,1968,82,-3623,0.72
FRA,1968,83,-3921,0.7
FRA,1968,84,-3928,0.705
FRA,1968,85,-4093,0.67
FRA,1968,86,-4203,0.66
FRA,1968,87,-3798,0.675
FRA,1968,88,-3350,0.69
FRA,1968,89,-3178,0.645
FRA,1968,90,-2829,0.625
FRA,1968,91,-2365,0.655
FRA,1968,92,-2089,0.615
FRA,1968,93,-1685,0.6
FRA,1968,94,-1215,0.655
FRA,1968,95,-903,0.685
FRA,1968,96,-733,0.62
FRA,1968,97,-483,0.63
FRA,1968,98,-344,0.535
FRA,1968,99,-218,0.54
FRA,1968,100,-168,0.485
FRA,1969,0,2271,0.66
FRA,1969,1,102,0.59
FRA,1969,2,127,0.725
FRA,1969,3,100,0.76
FRA,1969,4,80,0.695
FRA,1969,5,65,0.695
FRA,1969,6,79,0.885
FRA,1969,7,92,0.96
FRA,1969,8,55,0.77
FRA,1969,9,50,0.785
FRA,1969,10,82,1.195
FRA,1969,11,35,0.68
FRA,1969,12,54,0.88
FRA,1969,13,59,0.785
FRA,1969,14,80,0.96
FRA,1969,15,85,0.905
FRA,1969,16,175,1.18
FRA,1969,17,217,1.185
FRA,1969,18,260,1.455
FRA,1969,19,203,1.16
FRA,1969,20,187,1.165
FRA,1969,21,243,1.275
FRA,1969,22,205,1.025
FRA,1969,23,143,0.955
FRA,1969,24,139,0.88
FRA,1969,25,177,1.095
FRA,1969,26,137,0.91
FRA,1969,27,112,0.835
FRA,1969,28,59,0.635
FRA,1969,29,140,0.93
FRA,1969,30,140,0.865
FRA,1969,31,128,0.835
FRA,1969,32,64,0.6
FRA,1969,33,136,0.815
FRA,1969,34,134,0.735
FRA,1969,35,108,0.67
FRA,1969,36,104,0.655
FRA,1969,37,136,0.695
FRA,1969,38,157,0.69
FRA,1969,39,146,0.66
FRA,1969,40,266,0.775
FRA,1969,41,237,0.705
FRA,1969,42,142,0.6
FRA,1969,43,263,0.68
FRA,1969,44,328,0.7
FRA,1969,45,520,0.825
FRA,1969,46,576,0.81
FRA,1969,47,576,0.76
FRA,1969,48,796,0.82
FRA,1969,49,944,0.84
FRA,1969,50,680,0.815
FRA,1969,51,744,0.855
FRA,1969,52,881,0.83
FRA,1969,53,1137,0.865
FRA,1969,54,1481,0.925
FRA,1969,55,1662,0.93
FRA,1969,56,1867,0.94
FRA,1969,57,2014,0.965
FRA,1969,58,2304,0.985
FRA,1969,59,2526,1
FRA,1969,60,2920,1.035
FRA,1969,61,3042,1.03
FRA,1969,62,3416,1.065
FRA,1969,63,3458,1.055
FRA,1969,64,3958,1.11
FRA,1969,65,3839,1.075
FRA,1969,66,3837,1.08
FRA,1969,67,3831,1.07
FRA,1969,68,3350,1.02
FRA,1969,69,3216,1.045
FRA,1969,70,2570,1.03
FRA,1969,71,1675,0.96
FRA,1969,72,1226,0.94
FRA,1969,73,654,0.91
FRA,1969,74,508,0.92
FRA,1969,75,-104,0.875
FRA,1969,76,-627,0.84
FRA,1969,77,-1065,0.825
FRA,1969,78,-1826,0.79
FRA,1969,79,-2392,0.765
FRA,1969,80,-3020,0.74
FRA,1969,81,-2873,0.765
FRA,1969,82,-3576,0.72
FRA,1969,83,-3832,0.7
FRA,1969,84,-3884,0.705
FRA,1969,85,-3858,0.695
FRA,1969,86,-4016,0.665
FRA,1969,87,-3901,0.645
FRA,1969,88,-3535,0.655
FRA,1969,89,-3094,0.655
FRA,1969,90,-2844,0.62
FRA,1969,91,-2159,0.675
FRA,1969,92,-2004,0.65
FRA,1969,93,-1662,0.615
FRA,1969,94,-1250,0.615
FRA,1969,95,-1030,0.565
FRA,1969,96,-718,0.615
FRA,1969,97,-529,0.565
FRA,1969,98,-360,0.59
FRA,1969,99,-218,0.55
FRA,1969,100,-141,0.68
FRA,1970,0,2271,0.655
FRA,1970,1,98,0.595
FRA,1970,2,78,0.63
FRA,1970,3,87,0.71
FRA,1970,4,41,0.6
FRA,1970,5,36,0.6
FRA,1970,6,82,0.805
FRA,1970,7,68,0.81
FRA,1970,8,33,0.645
FRA,1970,9,59,0.84
FRA,1970,10,49,0.74
FRA,1970,11,43,0.725
FRA,1970,12,28,0.605
FRA,1970,13,52,0.785
FRA,1970,14,76,1.005
FRA,1970,15,101,1.06
FRA,1970,16,207,1.48
FRA,1970,17,249,1.485
FRA,1970,18,230,1.345
FRA,1970,19,194,1.14
FRA,1970,20,232,1.13
FRA,1970,21,219,1.155
FRA,1970,22,212,1.12
FRA,1970,23,189,0.975
FRA,1970,24,135,0.945
FRA,1970,25,132,0.895
FRA,1970,26,123,0.83
FRA,1970,27,171,1.06
FRA,1970,28,109,0.845
FRA,1970,29,104,0.795
FRA,1970,30,117,0.79
FRA,1970,31,149,0.865
FRA,1970,32,138,0.81
FRA,1970,33,109,0.715
FRA,1970,34,135,0.785
FRA,1970,35,154,0.8
FRA,1970,36,140,0.735
FRA,1970,37,136,0.7
FRA,1970,38,111,0.635
FRA,1970,39,133,0.645
FRA,1970,40,192,0.69
FRA,1970,41,173,0.66
FRA,1970,42,317,0.775
FRA,1970,43,301,0.715
FRA,1970,44,345,0.73
FRA,1970,45,435,0.76
FRA,1970,46,437,0.74
FRA,1970,47,451,0.715
FRA,1970,48,595,0.745
FRA,1970,49,911,0.85
FRA,1970,50,951,0.825
FRA,1970,51,736,0.825
FRA,1970,52,759,0.82
FRA,1970,53,1183,0.935
FRA,1970,54,1412,0.955
FRA,1970,55,1777,0.98
FRA,1970,56,1867,0.975
FRA,1970,57,2035,0.96
FRA,1970,58,2356,1.025
FRA,1970,59,2572,1.025
FRA,1970,60,2634,0.985
FRA,1970,61,3011,1.05
FRA,1970,62,3251,1.045
FRA,1970,63,3346,1.06
FRA,1970,64,3673,1.075
FRA,1970,65,3767,1.075
FRA,1970,66,3564,1.045
FRA,1970,67,3621,1.035
FRA,1970,68,3474,1.03
FRA,1970,69,3274,1.035
FRA,1970,70,2685,1.005
FRA,1970,71,1968,0.98
FRA,1970,72,1421,0.955
FRA,1970,73,753,0.92
FRA,1970,74,291,0.905
FRA,1970,75,-257,0.87
FRA,1970,76,-945,0.82
FRA,1970,77,-891,0.845
FRA,1970,78,-1561,0.81
FRA,1970,79,-1956,0.81
FRA,1970,80,-2833,0.755
FRA,1970,81,-3236,0.74
FRA,1970,82,-3581,0.73
FRA,1970,83,-3953,0.69
FRA,1970,84,-4079,0.7
FRA,1970,85,-4091,0.69
FRA,1970,86,-4178,0.655
FRA,1970,87,-3641,0.69
FRA,1970,88,-3790,0.63
FRA,1970,89,-3285,0.66
FRA,1970,90,-2986,0.645
FRA,1970,91,-2498,0.61
FRA,1970,92,-2305,0.57
FRA,1970,93,-1803,0.6
FRA,1970,94,-1320,0.645
FRA,1970,95,-1135,0.58
FRA,1970,96,-794,0.605
FRA,1970,97,-516,0.61
FRA,1970,98,-379,0.64
FRA,1970,99,-212,0.82
FRA,1970,100,-157,0.59
FRA,1971,0,2228,0.66
FRA,1971,1,51,0.535
FRA,1971,2,90,0.66
FRA,1971,3,39,0.57
FRA,1971,4,72,0.715
FRA,1971,5,77,0.745
FRA,1971,6,71,0.76
FRA,1971,7,65,0.75
FRA,1971,8,72,0.835
FRA,1971,9,63,0.77
FRA,1971,10,40,0.67
FRA,1971,11,59,0.895
FRA,1971,12,42,0.735
FRA,1971,13,60,0.785
FRA,1971,14,70,0.825
FRA,1971,15,78,0.845
FRA,1971,16,168,1.1
FRA,1971,17,206,1.175
FRA,1971,18,224,1.365
FRA,1971,19,231,1.255
FRA,1971,20,198,1.145
FRA,1971,21,235,1.295
FRA,1971,22,175,1
FRA,1971,23,224,1.22
FRA,1971,24,152,0.92
FRA,1971,25,148,0.975
FRA,1971,26,165,1.06
FRA,1971,27,134,0.885
FRA,1971,28,128,0.875
FRA,1971,29,94,0.775
FRA,1971,30,114,0.835
FRA,1971,31,103,0.745
FRA,1971,32,108,0.72
FRA,1971,33,101,0.685
FRA,1971,34,115,0.705
FRA,1971,35,180,0.845
FRA,1971,36,167,0.77
FRA,1971,37,102,0.63
FRA,1971,38,115,0.65
FRA,1971,39,187,0.725
FRA,1971,40,186,0.68
FRA,1971,41,260,0.75
FRA,1971,42,277,0.745
FRA,1971,43,282,0.715
FRA,1971,44,399,0.78
FRA,1971,45,452,0.775
FRA,1971,46,499,0.77
FRA,1971,47,473,0.725
FRA,1971,48,588,0.765
FRA,1971,49,743,0.79
FRA,1971,50,1037,0.87
FRA,1971,51,1045,0.84
FRA,1971,52,703,0.775
FRA,1971,53,967,0.89
FRA,1971,54,1265,0.935
FRA,1971,55,1468,0.94
FRA,1971,56,1760,0.97
FRA,1971,57,1810,0.93
FRA,1971,58,2023,0.94
FRA,1971,59,2433,1.01
FRA,1971,60,2641,1.02
FRA,1971,61,2939,1.05
FRA,1971,62,3129,1.04
FRA,1971,63,3153,1.015
FRA,1971,64,3583,1.075
FRA,1971,65,3722,1.08
FRA,1971,66,3728,1.095
FRA,1971,67,3348,1.015
FRA,1971,68,3577,1.05
FRA,1971,69,3462,1.05
FRA,1971,70,3014,1.03
FRA,1971,71,2402,1
FRA,1971,72,1407,0.94
FRA,1971,73,937,0.935
FRA,1971,74,188,0.89
FRA,1971,75,-218,0.88
FRA,1971,76,-748,0.85
FRA,1971,77,-1170,0.825
FRA,1971,78,-1620,0.815
FRA,1971,79,-2236,0.79
FRA,1971,80,-2672,0.775
FRA,1971,81,-3058,0.755
FRA,1971,82,-3453,0.745
FRA,1971,83,-4022,0.705
FRA,1971,84,-3854,0.715
FRA,1971,85,-4102,0.69
FRA,1971,86,-4259,0.66
FRA,1971,87,-3992,0.66
FRA,1971,88,-3756,0.645
FRA,1971,89,-3407,0.65
FRA,1971,90,-3195,0.615
FRA,1971,91,-2556,0.67
FRA,1971,92,-2085,0.66
FRA,1971,93,-1936,0.565
FRA,1971,94,-1441,0.615
FRA,1971,95,-1125,0.615
FRA,1971,96,-824,0.585
FRA,1971,97,-596,0.545
FRA,1971,98,-377,0.69
FRA,1971,99,-263,0.595
FRA,1971,100,-174,0.74
FRA,1972,0,1922,0.645
FRA,1972,1,61,0.545
FRA,1972,2,28,0.52
FRA,1972,3,34,0.55
FRA,1972,4,39,0.585
FRA,1972,5,53,0.67
FRA,1972,6,74,0.77
FRA,1972,7,67,0.775
FRA,1972,8,48,0.675
FRA,1972,9,26,0.59
FRA,1972,10,41,0.715
FRA,1972,11,65,0.905
FRA,1972,12,58,0.87
FRA,1972,13,74,1.045
FRA,1972,14,88,0.975
FRA,1972,15,76,0.815
FRA,1972,16,111,0.885
FRA,1972,17,197,1.115
FRA,1972,18,209,1.22
FRA,1972,19,231,1.25
FRA,1972,20,185,1.07
FRA,1972,21,218,1.235
FRA,1972,22,211,1.135
FRA,1972,23,189,1.06
FRA,1972,24,171,1.01
FRA,1972,25,184,0.985
FRA,1972,26,170,1.015
FRA,1972,27,144,0.945
FRA,1972,28,119,0.84
FRA,1972,29,100,0.75
FRA,1972,30,113,0.795
FRA,1972,31,158,1.035
FRA,1972,32,100,0.735
FRA,1972,33,101,0.71
FRA,1972,34,110,0.705
FRA,1972,35,131,0.715
FRA,1972,36,136,0.7
FRA,1972,37,128,0.68
FRA,1972,38,158,0.715
FRA,1972,39,174,0.705
FRA,1972,40,161,0.67
FRA,1972,41,218,0.705
FRA,1972,42,241,0.7
FRA,1972,43,325,0.755
FRA,1972,44,327,0.725
FRA,1972,45,407,0.74
FRA,1972,46,534,0.795
FRA,1972,47,536,0.77
FRA,1972,48,648,0.8
FRA,1972,49,735,0.785
FRA,1972,50,871,0.805
FRA,1972,51,998,0.81
FRA,1972,52,1274,0.87
FRA,1972,53,970,0.86
FRA,1972,54,1178,0.935
FRA,1972,55,1358,0.93
FRA,1972,56,1607,0.935
FRA,1972,57,1844,0.93
FRA,1972,58,2070,0.94
FRA,1972,59,2466,1
FRA,1972,60,2536,0.985
FRA,1972,61,2948,1.04
FRA,1972,62,3132,1.04
FRA,1972,63,3239,1.015
FRA,1972,64,3672,1.065
FRA,1972,65,3810,1.075
FRA,1972,66,4014,1.11
FRA,1972,67,3790,1.05
FRA,1972,68,3588,1.03
FRA,1972,69,3608,1.025
FRA,1972,70,3373,1.025
FRA,1972,71,2908,1.015
FRA,1972,72,2069,0.965
FRA,1972,73,1310,0.95
FRA,1972,74,644,0.925
FRA,1972,75,-70,0.895
FRA,1972,76,-608,0.875
FRA,1972,77,-1362,0.825
FRA,1972,78,-1697,0.82
FRA,1972,79,-2419,0.79
FRA,1972,80,-2774,0.785
FRA,1972,81,-3306,0.75
FRA,1972,82,-3865,0.73
FRA,1972,83,-4198,0.715
FRA,1972,84,-4117,0.725
FRA,1972,85,-4228,0.71
FRA,1972,86,-4568,0.67
FRA,1972,87,-4049,0.685
FRA,1972,88,-3848,0.68
FRA,1972,89,-3709,0.64
FRA,1972,90,-3228,0.64
FRA,1972,91,-2909,0.625
FRA,1972,92,-2537,0.63
FRA,1972,93,-1995,0.59
FRA,1972,94,-1535,0.64
FRA,1972,95,-1238,0.59
FRA,1972,96,-944,0.585
FRA,1972,97,-594,0.655
FRA,1972,98,-472,0.59
FRA,1972,99,-299,0.62
FRA,1972,100,-206,0.655
FRA,1973,0,1791,0.65
FRA,1973,1,99,0.61
FRA,1973,2,76,0.635
FRA,1973,3,51,0.605
FRA,1973,4,81,0.765
FRA,1973,5,60,0.68
FRA,1973,6,73,0.775
FRA,1973,7,56,0.76
FRA,1973,8,51,0.735
FRA,1973,9,67,0.925
FRA,1973,10,24,0.61
FRA,1973,11,47,0.73
FRA,1973,12,57,0.86
FRA,1973,13,72,0.99
FRA,1973,14,84,0.955
FRA,1973,15,72,0.77
FRA,1973,16,86,0.775
FRA,1973,17,219,1.25
FRA,1973,18,247,1.325
FRA,1973,19,205,1.11
FRA,1973,20,245,1.35
FRA,1973,21,209,1.14
FRA,1973,22,236,1.295
FRA,1973,23,205,1.195
FRA,1973,24,201,1.095
FRA,1973,25,170,0.935
FRA,1973,26,203,1.05
FRA,1973,27,148,0.89
FRA,1973,28,177,1.035
FRA,1973,29,138,0.85
FRA,1973,30,165,0.99
FRA,1973,31,88,0.73
FRA,1973,32,93,0.705
FRA,1973,33,115,0.76
FRA,1973,34,163,0.815
FRA,1973,35,162,0.79
FRA,1973,36,190,0.83
FRA,1973,37,140,0.71
FRA,1973,38,140,0.695
FRA,1973,39,148,0.675
FRA,1973,40,175,0.68
FRA,1973,41,235,0.72
FRA,1973,42,241,0.69
FRA,1973,43,305,0.74
FRA,1973,44,357,0.77
FRA,1973,45,434,0.76
FRA,1973,46,423,0.735
FRA,1973,47,500,0.75
FRA,1973,48,653,0.8
FRA,1973,49,789,0.825
FRA,1973,50,840,0.815
FRA,1973,51,1061,0.875
FRA,1973,52,1102,0.83
FRA,1973,53,1358,0.875
FRA,1973,54,1152,0.925
FRA,1973,55,1240,0.94
FRA,1973,56,1557,0.96
FRA,1973,57,1945,1.02
FRA,1973,58,2178,0.985
FRA,1973,59,2363,0.995
FRA,1973,60,2406,0.965
FRA,1973,61,2714,1.01
FRA,1973,62,2989,1.03
FRA,1973,63,3080,1.015
FRA,1973,64,3632,1.07
FRA,1973,65,3514,1.02
FRA,1973,66,3575,1.035
FRA,1973,67,3678,1.04
FRA,1973,68,3578,1.025
FRA,1973,69,3391,1
FRA,1973,70,3107,0.985
FRA,1973,71,2728,0.975
FRA,1973,72,2222,0.955
FRA,1973,73,1728,0.965
FRA,1973,74,947,0.94
FRA,1973,75,162,0.91
FRA,1973,76,-667,0.87
FRA,1973,77,-1207,0.85
FRA,1973,78,-1896,0.81
FRA,1973,79,-2521,0.78
FRA,1973,80,-2947,0.78
FRA,1973,81,-3367,0.755
FRA,1973,82,-3632,0.75
FRA,1973,83,-4180,0.725
FRA,1973,84,-4738,0.685
FRA,1973,85,-4621,0.68
FRA,1973,86,-4704,0.655
FRA,1973,87,-4258,0.68
FRA,1973,88,-4248,0.65
FRA,1973,89,-3824,0.635
FRA,1973,90,-3544,0.615
FRA,1973,91,-2766,0.665
FRA,1973,92,-2570,0.615
FRA,1973,93,-2080,0.64
FRA,1973,94,-1687,0.595
FRA,1973,95,-1278,0.605
FRA,1973,96,-931,0.655
FRA,1973,97,-673,0.66
FRA,1973,98,-446,0.64
FRA,1973,99,-318,0.515
FRA,1973,100,-193,0.69
FRA,1974,0,1815,0.67
FRA,1974,1,86,0.6
FRA,1974,2,62,0.625
FRA,1974,3,81,0.7
FRA,1974,4,39,0.61
FRA,1974,5,59,0.715
FRA,1974,6,57,0.745
FRA,1974,7,41,0.655
FRA,1974,8,21,0.575
FRA,1974,9,37,0.695
FRA,1974,10,28,0.615
