Year,Age,count_diff,rate_ratio
2002,38,164,1.49
2002,39,219,1.61
2002,40,272,1.75
2002,41,291,1.78
2002,42,235,1.55
2002,43,301,1.63
2002,44,231,1.44
2002,45,328,1.6
2002,46,264,1.44
2002,47,361,1.58
2002,48,300,1.43
2002,49,426,1.57
2002,50,452,1.57
2002,51,469,1.55
2002,52,483,1.5
2002,53,571,1.52
2002,54,589,1.46
2002,55,793,1.54
2002,56,686,1.51
2002,57,789,1.55
2002,58,983,1.67
2002,59,997,1.64
2002,60,1015,1.64
2002,61,939,1.59
2002,62,1147,1.63
2002,63,1266,1.65
2002,64,1373,1.64
2002,65,1559,1.72
2002,66,1378,1.58
2002,67,1581,1.65
2002,68,1612,1.64
2002,69,1838,1.7
2002,70,1817,1.66
2002,71,1841,1.63
2002,72,1724,1.6
2002,73,1572,1.57
2002,74,1772,1.62
2002,75,1503,1.56
2002,76,1432,1.58
2002,77,1171,1.58
2002,78,514,1.51
2002,79,481,1.57
2002,80,-313,1.51
2002,81,-779,1.53
2002,82,-1754,1.48
2002,83,-1715,1.47
2002,84,-2279,1.43
2002,85,-3149,1.4
2002,86,-3776,1.41
2002,87,-4737,1.37
2002,88,-5240,1.36
2002,89,-5428,1.35
2002,90,-5569,1.3
2002,91,-5482,1.28
2002,92,-5379,1.27
2002,93,-5071,1.25
2002,94,-4353,1.26
2002,95,-3583,1.29
2002,96,-2976,1.24
2002,97,-2277,1.24
2002,98,-1797,1.25
2002,99,-1358,1.22
2002,100,-939,1.23
2003,0,312,1.15
2003,1,2,0.97
2003,2,4,1.01
2003,3,17,1.28
2003,4,1,0.97
2003,5,-2,0.91
2003,6,6,1.11
2003,7,6,1.19
2003,8,12,1.39
2003,9,14,1.45
2003,10,1,0.99
2003,11,8,1.19
2003,12,1,0.97
2003,13,19,1.47
2003,14,22,1.43
2003,15,42,1.83
2003,16,47,1.7
2003,17,102,2.43
2003,18,161,2.88
2003,19,103,1.94
2003,20,169,2.83
2003,21,136,2.61
2003,22,149,2.59
2003,23,163,2.6
2003,24,151,2.68
2003,25,174,3.09
2003,26,153,2.44
2003,27,121,2.19
2003,28,157,2.18
2003,29,137,1.85
2003,30,117,1.64
2003,31,200,2.22
2003,32,235,2.29
2003,33,235,2.27
2003,34,162,1.64
2003,35,224,1.9
2003,36,218,1.77
2003,37,258,1.93
2003,38,193,1.57
2003,39,252,1.75
2003,40,247,1.62
2003,41,230,1.57
2003,42,306,1.72
2003,43,313,1.65
2003,44,217,1.4
2003,45,262,1.49
2003,46,318,1.53
2003,47,308,1.46
2003,48,353,1.52
2003,49,369,1.52
2003,50,433,1.52
2003,51,451,1.52
2003,52,496,1.52
2003,53,534,1.51
2003,54,656,1.56
2003,55,769,1.54
2003,56,845,1.54
2003,57,998,1.75
2003,58,815,1.54
2003,59,885,1.53
2003,60,1064,1.61
2003,61,1059,1.63
2003,62,1174,1.71
2003,63,1260,1.68
2003,64,1363,1.65
2003,65,1286,1.56
2003,66,1538,1.67
2003,67,1603,1.65
2003,68,1735,1.67
2003,69,1621,1.62
2003,70,1621,1.61
2003,71,1845,1.65
2003,72,1619,1.57
2003,73,1644,1.58
2003,74,1615,1.58
2003,75,1369,1.53
2003,76,1305,1.54
2003,77,1022,1.52
2003,78,547,1.49
2003,79,371,1.52
2003,80,-344,1.48
2003,81,-731,1.5
2003,82,-1721,1.46
2003,83,-2315,1.46
2003,84,-2544,1.38
2003,85,-2648,1.43
2003,86,-3774,1.35
2003,87,-4560,1.33
2003,88,-5274,1.31
2003,89,-5654,1.31
2003,90,-5662,1.32
2003,91,-5411,1.3
2003,92,-5241,1.3
2003,93,-5133,1.27
2003,94,-4653,1.17
2003,95,-3906,1.26
2003,96,-3277,1.17
2003,97,-2566,1.14
2003,98,-1943,1.07
2003,99,-1372,1.14
2003,100,-1021,1.24
2004,0,366,1.19
2004,1,27,1.2
2004,2,9,1.11
2004,3,21,1.5
2004,4,1,0.98
2004,5,1,0.99
2004,6,4,1.06
2004,7,2,1.01
2004,8,14,1.59
2004,9,16,1.8
2004,10,20,1.65
2004,11,11,1.42
2004,12,18,1.42
2004,13,19,1.4
2004,14,26,1.62
2004,15,43,1.8
2004,16,30,1.37
2004,17,97,2.26
2004,18,119,2.38
2004,19,111,2.03
2004,20,134,2.69
2004,21,128,2.4
2004,22,146,2.55
2004,23,135,2.26
2004,24,148,2.69
2004,25,141,2.25
2004,26,117,1.99
2004,27,128,2.11
2004,28,124,2.18
2004,29,144,2.15
2004,30,187,2.3
2004,31,172,2.04
2004,32,204,2.12
2004,33,194,2.02
2004,34,195,1.93
2004,35,222,1.98
2004,36,242,1.94
2004,37,217,1.74
2004,38,175,1.5
2004,39,225,1.61
2004,40,260,1.73
2004,41,234,1.61
2004,42,225,1.51
2004,43,305,1.64
2004,44,292,1.58
2004,45,245,1.44
2004,46,254,1.41
2004,47,266,1.41
2004,48,335,1.51
2004,49,411,1.6
2004,50,357,1.45
2004,51,448,1.52
2004,52,643,1.77
2004,53,518,1.52
2004,54,658,1.62
2004,55,657,1.55
2004,56,692,1.49
2004,57,918,1.55
2004,58,767,1.52
2004,59,860,1.55
2004,60,949,1.55
2004,61,1142,1.67
2004,62,1218,1.7
2004,63,956,1.56
2004,64,1280,1.66
2004,65,1442,1.69
2004,66,1453,1.63
2004,67,1539,1.65
2004,68,1450,1.57
2004,69,1652,1.63
2004,70,1734,1.67
2004,71,1641,1.62
2004,72,1752,1.62
2004,73,1595,1.57
2004,74,1350,1.53
2004,75,1432,1.56
2004,76,1180,1.52
2004,77,1136,1.54
2004,78,898,1.53
2004,79,698,1.55
2004,80,47,1.5
2004,81,-751,1.45
2004,82,-1218,1.46
2004,83,-1953,1.46
2004,84,-2472,1.47
2004,85,-2764,1.37
2004,86,-2865,1.4
2004,87,-3605,1.38
2004,88,-4429,1.34
2004,89,-5090,1.3
2004,90,-5255,1.31
2004,91,-5209,1.31
2004,92,-5108,1.26
2004,93,-4510,1.28
2004,94,-4392,1.21
2004,95,-3615,1.25
2004,96,-3091,1.21
2004,97,-2460,1.19
2004,98,-1774,1.22
2004,99,-1325,1.19
2004,100,-933,1.19
2005,0,479,1.28
2005,1,13,1.06
2005,2,20,1.35
2005,3,12,1.23
2005,4,18,1.79
2005,5,12,1.5
2005,6,9,1.26
2005,7,3,1.05
2005,8,4,1.13
2005,9,-2,0.89
2005,10,10,1.36
2005,11,22,1.76
2005,12,10,1.21
2005,13,10,1.18
2005,14,19,1.36
2005,15,21,1.41
2005,16,39,1.53
2005,17,77,1.86
2005,18,131,2.49
2005,19,113,2.21
2005,20,129,2.21
2005,21,125,2.35
2005,22,131,2.62
2005,23,158,2.79
2005,24,113,2.18
2005,25,142,2.49
2005,26,133,2.26
2005,27,117,2.06
2005,28,105,1.91
2005,29,141,2.1
2005,30,147,2.18
2005,31,127,1.89
2005,32,187,2.14
2005,33,198,2.03
2005,34,174,1.8
2005,35,223,2.05
2005,36,244,1.99
2005,37,243,1.85
2005,38,219,1.74
2005,39,226,1.7
2005,40,241,1.65
2005,41,275,1.7
2005,42,249,1.56
2005,43,277,1.58
2005,44,219,1.41
2005,45,359,1.68
2005,46,334,1.59
2005,47,324,1.5
2005,48,339,1.46
2005,49,307,1.42
2005,50,383,1.49
2005,51,491,1.6
2005,52,429,1.46
2005,53,482,1.5
2005,54,487,1.45
2005,55,633,1.54
2005,56,620,1.46
2005,57,753,1.48
2005,58,921,1.53
2005,59,891,1.57
2005,60,1162,1.72
2005,61,1020,1.56
2005,62,1153,1.62
2005,63,1208,1.67
2005,64,1107,1.6
2005,65,1243,1.6
2005,66,1142,1.5
2005,67,1400,1.58
2005,68,1523,1.62
2005,69,1437,1.56
2005,70,1546,1.6
2005,71,1842,1.68
2005,72,1547,1.56
2005,73,1694,1.6
2005,74,1663,1.59
2005,75,1142,1.48
2005,76,1260,1.53
2005,77,1175,1.53
2005,78,720,1.48
2005,79,399,1.47
2005,80,55,1.46
2005,81,-477,1.46
2005,82,-1239,1.42
2005,83,-2015,1.4
2005,84,-2649,1.42
2005,85,-3493,1.38
2005,86,-2801,1.4
2005,87,-3209,1.37
2005,88,-4082,1.33
2005,89,-4658,1.33
2005,90,-4891,1.35
2005,91,-5255,1.32
2005,92,-5121,1.27
2005,93,-4899,1.24
2005,94,-4342,1.19
2005,95,-3791,1.21
2005,96,-3122,1.24
2005,97,-2524,1.24
2005,98,-1935,1.25
2005,99,-1443,1.11
2005,100,-958,1.23
2006,0,358,1.18
2006,1,9,1.02
2006,2,9,1.09
2006,3,4,1.04
2006,4,3,1.03
2006,5,8,1.2
2006,6,-2,0.89
2006,7,9,1.37
2006,8,6,1.11
2006,9,31,2.82
2006,10,19,1.74
2006,11,16,1.45
2006,12,12,1.32
2006,13,21,1.43
2006,14,25,1.53
2006,15,23,1.35
2006,16,67,1.98
2006,17,109,2.21
2006,18,121,2.27
2006,19,143,2.58
2006,20,155,2.72
2006,21,146,2.7
2006,22,174,2.94
2006,23,155,2.81
2006,24,138,2.43
2006,25,169,2.61
2006,26,125,1.99
2006,27,178,2.65
2006,28,109,1.85
2006,29,172,2.54
2006,30,170,2.28
2006,31,194,2.52
2006,32,242,2.75
2006,33,185,1.98
2006,34,206,2.05
2006,35,233,2.02
2006,36,229,1.88
2006,37,231,1.82
2006,38,242,1.8
2006,39,225,1.62
2006,40,232,1.62
2006,41,287,1.72
2006,42,274,1.63
2006,43,260,1.54
2006,44,300,1.57
2006,45,287,1.5
2006,46,354,1.63
2006,47,345,1.53
2006,48,325,1.44
2006,49,387,1.54
2006,50,352,1.43
2006,51,488,1.61
2006,52,436,1.48
2006,53,574,1.59
2006,54,609,1.59
2006,55,648,1.58
2006,56,700,1.53
2006,57,842,1.62
2006,58,947,1.59
2006,59,886,1.47
2006,60,1042,1.64
2006,61,1075,1.6
2006,62,1120,1.58
2006,63,1192,1.61
2006,64,1151,1.6
2006,65,1221,1.65
2006,66,1303,1.62
2006,67,1385,1.6
2006,68,1388,1.55
2006,69,1542,1.63
2006,70,1516,1.58
2006,71,1583,1.59
2006,72,1600,1.59
2006,73,1451,1.54
2006,74,1390,1.51
2006,75,1368,1.52
2006,76,1324,1.54
2006,77,1065,1.51
2006,78,785,1.48
2006,79,569,1.47
2006,80,349,1.48
2006,81,-396,1.42
2006,82,-610,1.47
2006,83,-1451,1.43
2006,84,-2301,1.4
2006,85,-3132,1.39
2006,86,-3527,1.41
2006,87,-3260,1.34
2006,88,-3520,1.31
2006,89,-3946,1.34
2006,90,-4441,1.33
2006,91,-4876,1.33
2006,92,-4925,1.3
2006,93,-4659,1.27
2006,94,-4115,1.25
2006,95,-3640,1.21
2006,96,-3069,1.2
2006,97,-2457,1.25
2006,98,-1977,1.18
2006,99,-1399,1.11
2006,100,-977,1.18
2007,0,433,1.24
2007,1,42,1.36
2007,2,38,1.59
2007,3,7,1.09
2007,4,17,1.49
2007,5,10,1.3
2007,6,10,1.31
2007,7,5,1.14
2007,8,22,2.07
2007,9,14,1.54
2007,10,-20,0.48
2007,11,6,1.14
2007,12,2,1
2007,13,23,1.55
2007,14,23,1.46
2007,15,53,2.14
2007,16,51,1.7
2007,17,90,1.98
2007,18,108,2.18
2007,19,138,2.66
2007,20,154,3.03
2007,21,153,2.54
2007,22,152,2.68
2007,23,160,2.9
2007,24,146,2.38
2007,25,167,2.93
2007,26,167,2.5
2007,27,175,2.87
2007,28,178,2.54
2007,29,130,1.98
2007,30,168,2.29
2007,31,196,2.56
2007,32,205,2.26
2007,33,203,2.15
2007,34,189,1.89
2007,35,225,1.98
2007,36,258,2.15
2007,37,222,1.82
2007,38,215,1.71
2007,39,252,1.73
2007,40,224,1.54
2007,41,215,1.51
2007,42,328,1.72
2007,43,250,1.51
2007,44,288,1.59
2007,45,271,1.47
2007,46,312,1.54
2007,47,288,1.45
2007,48,280,1.39
2007,49,403,1.57
2007,50,316,1.39
2007,51,400,1.49
2007,52,471,1.57
2007,53,542,1.56
2007,54,538,1.5
2007,55,642,1.56
2007,56,724,1.6
2007,57,650,1.49
2007,58,911,1.62
2007,59,993,1.58
2007,60,941,1.48
2007,61,964,1.52
2007,62,1240,1.68
2007,63,1047,1.51
2007,64,1230,1.6
2007,65,1348,1.69
2007,66,1217,1.61
2007,67,1282,1.58
2007,68,1586,1.67
2007,69,1481,1.57
2007,70,1267,1.48
2007,71,1444,1.54
2007,72,1550,1.56
2007,73,1355,1.51
2007,74,1397,1.52
2007,75,1520,1.55
2007,76,1334,1.52
2007,77,1040,1.48
2007,78,916,1.49
2007,79,462,1.44
2007,80,85,1.41
2007,81,-126,1.43
2007,82,-608,1.43
2007,83,-1388,1.39
2007,84,-2073,1.38
2007,85,-2927,1.36
2007,86,-3783,1.35
2007,87,-4178,1.36
2007,88,-3435,1.34
2007,89,-3562,1.33
2007,90,-4031,1.36
2007,91,-4591,1.27
2007,92,-4974,1.25
2007,93,-4865,1.24
2007,94,-4476,1.17
2007,95,-3776,1.23
2007,96,-3221,1.19
2007,97,-2462,1.27
2007,98,-2003,1.29
2007,99,-1541,1.23
2007,100,-1120,1.15
2008,0,471,1.26
2008,1,15,1.09
2008,2,-4,0.9
2008,3,3,1.01
2008,4,0,0.96
2008,5,17,1.52
2008,6,4,1.1
2008,7,10,1.38
2008,8,11,1.36
2008,9,1,0.99
2008,10,15,1.58
2008,11,3,1.05
2008,12,6,1.18
2008,13,4,1.06
2008,14,22,1.7
2008,15,23,1.4
2008,16,75,2.5
2008,17,103,2.35
2008,18,108,2.11
2008,19,119,2.21
2008,20,180,3.07
2008,21,128,2.38
2008,22,153,2.68
2008,23,172,2.85
2008,24,164,2.74
2008,25,138,2.42
2008,26,167,2.41
2008,27,166,2.51
2008,28,183,2.52
2008,29,150,2.09
2008,30,155,2.14
2008,31,167,2.18
2008,32,129,1.75
2008,33,180,1.92
2008,34,208,1.97
2008,35,281,2.33
2008,36,244,2.11
2008,37,209,1.75
2008,38,275,1.87
2008,39,223,1.64
2008,40,266,1.69
2008,41,302,1.7
2008,42,255,1.56
2008,43,291,1.58
2008,44,262,1.5
2008,45,332,1.59
2008,46,300,1.47
2008,47,413,1.65
2008,48,338,1.48
2008,49,415,1.57
2008,50,390,1.44
2008,51,383,1.43
2008,52,445,1.51
2008,53,494,1.54
2008,54,468,1.43
2008,55,600,1.54
2008,56,645,1.56
2008,57,750,1.6
2008,58,728,1.53
2008,59,805,1.49
2008,60,942,1.5
2008,61,984,1.46
2008,62,1061,1.57
2008,63,1228,1.62
2008,64,1163,1.54
2008,65,1215,1.56
2008,66,1297,1.64
2008,67,1161,1.55
2008,68,1433,1.61
2008,69,1490,1.59
2008,70,1489,1.56
2008,71,1598,1.58
2008,72,1558,1.56
2008,73,1522,1.53
2008,74,1216,1.46
2008,75,1452,1.53
2008,76,1233,1.48
2008,77,1190,1.5
2008,78,816,1.45
2008,79,765,1.48
2008,80,196,1.42
2008,81,-136,1.4
2008,82,-591,1.39
2008,83,-1231,1.37
2008,84,-1722,1.39
2008,85,-2533,1.36
2008,86,-3023,1.39
2008,87,-4406,1.31
2008,88,-5031,1.3
2008,89,-3893,1.29
2008,90,-3663,1.33
2008,91,-4345,1.3
2008,92,-4773,1.23
2008,93,-4818,1.22
2008,94,-4627,1.18
2008,95,-3942,1.21
2008,96,-3209,1.26
2008,97,-2554,1.29
2008,98,-2236,1.12
2008,99,-1628,1.2
2008,100,-1180,1.24
2009,0,400,1.22
2009,1,28,1.27
2009,2,2,0.98
2009,3,-13,0.7
2009,4,-12,0.69
2009,5,4,1.06
2009,6,4,1.1
2009,7,1,1
2009,8,14,1.66
2009,9,-8,0.72
2009,10,4,1.12
2009,11,1,0.98
2009,12,4,1.07
2009,13,13,1.3
2009,14,8,1.13
2009,15,44,1.83
2009,16,34,1.49
2009,17,105,2.65
2009,18,126,2.48
2009,19,141,2.7
2009,20,124,2.4
2009,21,148,2.59
2009,22,134,2.86
2009,23,136,2.47
2009,24,150,2.82
2009,25,137,2.23
2009,26,168,2.56
2009,27,144,2.36
2009,28,171,2.32
2009,29,150,2.05
2009,30,190,2.39
2009,31,126,1.84
2009,32,166,2.11
2009,33,164,2.03
2009,34,163,1.8
2009,35,228,2.06
2009,36,228,2.06
2009,37,243,1.93
2009,38,271,1.91
2009,39,277,1.88
2009,40,287,1.73
2009,41,306,1.76
2009,42,340,1.8
2009,43,325,1.69
2009,44,319,1.6
2009,45,323,1.55
2009,46,366,1.62
2009,47,335,1.54
2009,48,356,1.53
2009,49,369,1.51
2009,50,333,1.41
2009,51,578,1.78
2009,52,430,1.47
2009,53,482,1.51
2009,54,404,1.39
2009,55,611,1.55
2009,56,614,1.52
2009,57,670,1.55
2009,58,831,1.62
2009,59,816,1.54
2009,60,992,1.6
2009,61,1063,1.55
2009,62,1103,1.51
2009,63,1012,1.51
2009,64,1149,1.55
2009,65,1200,1.56
2009,66,1206,1.54
2009,67,1288,1.61
2009,68,1322,1.61
2009,69,1506,1.64
2009,70,1260,1.5
2009,71,1560,1.58
2009,72,1685,1.61
2009,73,1581,1.56
2009,74,1397,1.5
2009,75,1467,1.54
2009,76,1491,1.54
2009,77,1248,1.5
2009,78,960,1.47
2009,79,643,1.44
2009,80,471,1.45
2009,81,176,1.44
2009,82,-135,1.44
2009,83,-870,1.38
2009,84,-1239,1.4
2009,85,-1882,1.39
2009,86,-2806,1.35
2009,87,-3305,1.37
2009,88,-4343,1.33
2009,89,-4651,1.33
2009,90,-3592,1.32
2009,91,-3530,1.32
2009,92,-4091,1.28
2009,93,-4042,1.28
2009,94,-4024,1.26
2009,95,-3735,1.27
2009,96,-3131,1.25
2009,97,-2469,1.24
2009,98,-2001,1.19
2009,99,-1499,1.19
2009,100,-1109,1.13
2010,0,300,1.15
2010,1,11,1.05
2010,2,23,1.46
2010,3,5,1.06
2010,4,3,1.04
2010,5,9,1.29
2010,6,4,1.09
2010,7,-5,0.77
2010,8,0,0.95
2010,9,14,1.58
2010,10,6,1.21
2010,11,13,1.54
2010,12,9,1.26
2010,13,9,1.28
2010,14,-4,0.87
2010,15,6,1.06
2010,16,19,1.27
2010,17,51,1.58
2010,18,106,2.31
2010,19,77,1.89
2010,20,123,2.55
2010,21,170,3.8
2010,22,143,3.11
2010,23,142,2.53
2010,24,130,2.34
2010,25,126,2.3
2010,26,119,2.17
2010,27,111,1.9
2010,28,99,1.73
2010,29,176,2.58
2010,30,155,2
2010,31,173,2.3
2010,32,153,1.93
2010,33,141,1.88
2010,34,190,2.16
2010,35,134,1.65
2010,36,136,1.57
2010,37,161,1.56
2010,38,234,1.77
2010,39,290,2
2010,40,254,1.73
2010,41,237,1.58
2010,42,259,1.62
2010,43,263,1.56
2010,44,387,1.75
2010,45,397,1.74
2010,46,336,1.58
2010,47,315,1.49
2010,48,346,1.51
2010,49,365,1.49
2010,50,387,1.5
2010,51,390,1.45
2010,52,438,1.46
2010,53,441,1.46
2010,54,431,1.41
2010,55,555,1.53
2010,56,692,1.59
2010,57,615,1.48
2010,58,648,1.48
2010,59,789,1.56
2010,60,911,1.57
2010,61,936,1.52
2010,62,1167,1.58
2010,63,1321,1.58
2010,64,1213,1.6
2010,65,1240,1.58
2010,66,1354,1.59
2010,67,1421,1.63
2010,68,1366,1.61
2010,69,1278,1.56
2010,70,1303,1.52
2010,71,1461,1.55
2010,72,1636,1.58
2010,73,1563,1.54
2010,74,1539,1.54
2010,75,1534,1.54
2010,76,1320,1.49
2010,77,1207,1.48
2010,78,1127,1.48
2010,79,627,1.42
2010,80,485,1.43
2010,81,285,1.44
2010,82,-318,1.39
2010,83,-896,1.35
2010,84,-1333,1.34
2010,85,-1869,1.35
2010,86,-2550,1.34
2010,87,-3127,1.34
2010,88,-4075,1.29
2010,89,-4619,1.32
2010,90,-5316,1.26
2010,91,-3816,1.26
2010,92,-3666,1.26
2010,93,-3883,1.27
2010,94,-3803,1.3
2010,95,-3601,1.26
2010,96,-3291,1.22
2010,97,-2800,1.14
2010,98,-2031,1.25
2010,99,-1585,1.13
2010,100,-1166,1.26
2011,0,536,1.34
2011,1,21,1.14
2011,2,17,1.24
2011,3,3,1.03
2011,4,3,1.03
2011,5,16,1.58
2011,6,5,1.15
2011,7,12,1.71
2011,8,16,1.98
2011,9,16,1.8
2011,10,17,2.3
2011,11,-3,0.85
2011,12,5,1.11
2011,13,4,1.1
2011,14,15,1.4
2011,15,29,1.82
2011,16,44,1.99
2011,17,58,1.91
2011,18,77,2.15
2011,19,87,2.14
2011,20,126,2.77
2011,21,110,2.19
2011,22,121,2.33
2011,23,88,1.95
2011,24,88,1.95
2011,25,122,2.19
2011,26,110,2.05
2011,27,80,1.61
2011,28,144,2.29
2011,29,142,2.26
2011,30,132,1.94
2011,31,128,1.79
2011,32,106,1.61
2011,33,117,1.69
2011,34,146,1.82
2011,35,131,1.64
2011,36,185,1.88
2011,37,223,1.98
2011,38,216,1.81
2011,39,223,1.77
2011,40,236,1.7
2011,41,222,1.58
2011,42,307,1.75
2011,43,225,1.48
2011,44,323,1.66
2011,45,310,1.57
2011,46,289,1.46
2011,47,323,1.55
2011,48,373,1.55
2011,49,341,1.46
2011,50,330,1.42
2011,51,367,1.44
2011,52,456,1.5
2011,53,546,1.58
2011,54,443,1.43
2011,55,577,1.56
2011,56,617,1.55
2011,57,589,1.48
2011,58,854,1.69
2011,59,609,1.43
2011,60,777,1.51
2011,61,836,1.51
2011,62,1017,1.55
2011,63,1161,1.55
2011,64,1239,1.51
2011,65,1127,1.53
2011,66,1288,1.56
2011,67,1257,1.52
2011,68,1247,1.52
2011,69,1228,1.54
2011,70,1392,1.58
2011,71,1588,1.61
2011,72,1410,1.51
2011,73,1547,1.56
2011,74,1613,1.55
2011,75,1293,1.47
2011,76,1441,1.51
2011,77,1083,1.44
2011,78,895,1.42
2011,79,985,1.46
2011,80,575,1.42
2011,81,272,1.42
2011,82,-94,1.41
2011,83,-616,1.37
2011,84,-914,1.38
2011,85,-1399,1.37
2011,86,-2365,1.3
2011,87,-2815,1.33
2011,88,-3453,1.32
2011,89,-3987,1.32
2011,90,-4799,1.3
2011,91,-4897,1.3
2011,92,-3701,1.24
2011,93,-3215,1.32
2011,94,-3529,1.24
2011,95,-3630,1.17
2011,96,-3108,1.23
2011,97,-2676,1.25
2011,98,-2159,1.17
2011,99,-1607,1.2
2011,100,-1185,1.11
2012,0,420,1.26
2012,1,35,1.32
2012,2,28,1.64
2012,3,-1,0.92
2012,4,8,1.19
2012,5,3,1.04
2012,6,0,0.96
2012,7,-1,0.91
2012,8,12,1.52
2012,9,4,1.13
2012,10,4,1.12
2012,11,19,2.08
2012,12,5,1.1
2012,13,8,1.23
2012,14,8,1.2
2012,15,10,1.2
2012,16,24,1.56
2012,17,59,1.96
2012,18,128,3.25
2012,19,92,2.28
2012,20,94,2.12
2012,21,92,2.05
2012,22,117,2.67
2012,23,132,2.59
2012,24,110,2.33
2012,25,101,2.07
2012,26,133,2.64
2012,27,102,1.96
2012,28,106,1.84
2012,29,140,2.33
2012,30,144,2.13
2012,31,131,1.86
2012,32,114,1.73
2012,33,150,1.92
2012,34,102,1.56
2012,35,143,1.79
2012,36,145,1.8
2012,37,166,1.74
2012,38,178,1.73
2012,39,175,1.57
2012,40,274,1.86
2012,41,236,1.69
2012,42,210,1.55
2012,43,286,1.68
2012,44,311,1.67
2012,45,279,1.51
2012,46,321,1.58
2012,47,339,1.53
2012,48,337,1.51
2012,49,323,1.44
2012,50,364,1.47
2012,51,353,1.42
2012,52,336,1.38
2012,53,441,1.47
2012,54,498,1.5
2012,55,449,1.41
2012,56,559,1.5
2012,57,595,1.51
2012,58,580,1.45
2012,59,588,1.4
2012,60,716,1.49
2012,61,865,1.54
2012,62,860,1.48
2012,63,1038,1.54
2012,64,1198,1.53
2012,65,1279,1.5
2012,66,1167,1.51
2012,67,1289,1.52
2012,68,1281,1.51
2012,69,1429,1.55
2012,70,1272,1.52
2012,71,1419,1.59
2012,72,1436,1.53
2012,73,1433,1.5
2012,74,1458,1.5
2012,75,1540,1.51
2012,76,1365,1.47
2012,77,1208,1.45
2012,78,1156,1.46
2012,79,801,1.41
2012,80,393,1.36
2012,81,398,1.41
2012,82,63,1.41
2012,83,-491,1.38
2012,84,-1136,1.33
2012,85,-1510,1.33
2012,86,-2036,1.33
2012,87,-2567,1.32
2012,88,-3412,1.29
2012,89,-4257,1.25
2012,90,-4840,1.25
2012,91,-5197,1.27
2012,92,-5472,1.23
2012,93,-3720,1.24
2012,94,-3409,1.2
2012,95,-3267,1.27
2012,96,-3236,1.21
2012,97,-2678,1.27
2012,98,-2310,1.21
2012,99,-1773,1.24
2012,100,-1297,1.15
2013,0,391,1.26
2013,1,17,1.1
2013,2,18,1.3
2013,3,-2,0.91
2013,4,6,1.15
2013,5,5,1.1
2013,6,-1,0.91
2013,7,20,1.9
2013,8,1,1
2013,9,4,1.14
2013,10,-2,0.89
2013,11,-4,0.79
2013,12,15,1.73
2013,13,13,1.45
2013,14,7,1.13
2013,15,16,1.38
2013,16,33,1.69
2013,17,59,2.33
2013,18,76,2.12
2013,19,109,2.68
2013,20,92,2.26
2013,21,94,2.17
2013,22,81,1.92
2013,23,122,2.43
2013,24,122,2.46
2013,25,132,2.39
2013,26,124,2.23
2013,27,128,2.13
2013,28,84,1.64
2013,29,139,2.23
2013,30,107,1.74
2013,31,141,1.92
2013,32,145,1.88
2013,33,141,1.82
2013,34,139,1.72
2013,35,135,1.68
2013,36,146,1.7
2013,37,218,2.07
2013,38,223,1.95
2013,39,202,1.66
2013,40,240,1.82
2013,41,253,1.68
2013,42,308,1.8
2013,43,266,1.63
2013,44,242,1.48
2013,45,392,1.79
2013,46,370,1.69
2013,47,299,1.47
2013,48,380,1.6
2013,49,360,1.48
2013,50,357,1.45
2013,51,444,1.53
2013,52,411,1.45
2013,53,452,1.47
2013,54,523,1.52
2013,55,412,1.37
2013,56,520,1.45
2013,57,615,1.49
2013,58,622,1.48
2013,59,879,1.66
2013,60,910,1.63
2013,61,824,1.52
2013,62,995,1.58
2013,63,975,1.51
2013,64,1225,1.6
2013,65,1282,1.53
2013,66,1546,1.58
2013,67,1111,1.46
2013,68,1277,1.51
2013,69,1423,1.53
2013,70,1479,1.55
2013,71,1337,1.53
2013,72,1481,1.58
2013,73,1398,1.5
2013,74,1471,1.49
2013,75,1537,1.5
2013,76,1471,1.48
2013,77,1216,1.44
2013,78,1342,1.48
2013,79,852,1.4
2013,80,702,1.4
2013,81,618,1.42
2013,82,251,1.41
2013,83,-264,1.39
2013,84,-1108,1.32
2013,85,-1534,1.32
2013,86,-1739,1.34
2013,87,-2672,1.27
2013,88,-3014,1.3
2013,89,-3813,1.27
2013,90,-4283,1.27
2013,91,-4932,1.24
2013,92,-5182,1.26
2013,93,-5255,1.23
2013,94,-3642,1.18
2013,95,-3077,1.24
2013,96,-3146,1.16
2013,97,-2615,1.23
2013,98,-2266,1.19
2013,99,-1870,1.12
2013,100,-1329,1.19
2014,0,231,1.13
2014,1,56,1.65
2014,2,10,1.14
2014,3,7,1.11
2014,4,0,0.95
2014,5,8,1.28
2014,6,10,1.29
2014,7,-2,0.89
2014,8,2,1.03
2014,9,14,1.53
2014,10,13,1.53
2014,11,15,2.05
2014,12,19,2.16
2014,13,4,1.08
2014,14,3,1.03
2014,15,5,1.06
2014,16,19,1.26
2014,17,47,1.81
2014,18,81,2.04
2014,19,91,2.2
2014,20,100,2.39
2014,21,102,2.21
2014,22,89,1.9
2014,23,132,2.35
2014,24,123,2.37
2014,25,87,1.88
2014,26,164,2.58
2014,27,151,2.67
2014,28,108,1.81
2014,29,128,1.94
2014,30,171,2.35
2014,31,116,1.74
2014,32,117,1.74
2014,33,116,1.61
2014,34,142,1.67
2014,35,164,1.79
2014,36,119,1.54
